room_id	host_id	room_type	borough	neighborhood	reviews	overall_satisfaction	accommodates	bedrooms	price	minstay	latitude	longitude	last_modified
7997276	71423	Entire home/apt		Fulton River District	5	4		2	245	2	41.88809	-87.640256	22:30.7
8518366	35558078	Entire home/apt		Fulton River District	0		4	1	175	1	41.889306	-87.644686	15:47.2
8403452	7933521	Entire home/apt		Fulton River District	0		3	2	249	2	41.888408	-87.642025	55:02.6
8368847	1403473	Entire home/apt		West Loop Gate	2	5	2	1	140	1	41.884486	-87.642998	01:09.3
255432	1342353	Entire home/apt		Fulton River District	5	4.5	3	1	149	3	41.889684	-87.642961	08:53.1
8556800	2649175	Entire home/apt		West Loop Gate	0			3	375	1	41.883252	-87.645767	27:31.0
6360868	33127842	Entire home/apt		Fulton River District	0			2	349	6	41.888362	-87.641466	12:32.4
3738988	19114289	Entire home/apt		Fulton River District	11	4.5	4	0	162	2	41.889048	-87.642535	56:19.2
8015573	11395398	Entire home/apt		West Town	0		3	1	169	2	41.883827	-87.648672	53:33.9
6776475	31828965	Entire home/apt		Fulton River District	0		2	1	190	1	41.886741	-87.640097	54:38.2
7454898	24230018	Entire home/apt		West Town	0		4	1	165	1	41.883412	-87.649736	40:24.1
264547	1387948	Entire home/apt		West Loop Gate	29	5	3	2	195	3	41.884672	-87.644874	58:19.3
1273583	6930132	Entire home/apt		West Loop Gate	46	5	3	0	150	1	41.882329	-87.640048	33:55.5
8140378	42983472	Entire home/apt		Fulton River District	3	5		1	185		41.888405	-87.641895	46:03.9
3706528	16337326	Entire home/apt		Greektown	6	5	3	1	225	3	41.878567	-87.647285	15:02.4
3157523	4982817	Entire home/apt		Fulton River District	1	5	4	1	235	7	41.889248	-87.6423	43:38.8
6396451	33352393	Entire home/apt		Pilsen	9	5	3	2	150	2	41.859868	-87.647943	39:02.4
8484319	44680516	Entire home/apt		Lake View	2	5	3	1	85	1	41.934759	-87.678537	08:28.1
7582520	1089952	Entire home/apt		Horner Park	6	5	2	1	100	1	41.959356	-87.690841	55:01.9
8390523	26439592	Entire home/apt		Horner Park	1	5	4	2	175	2	41.953021	-87.688578	53:04.6
6793653	683529	Entire home/apt		Roscoe Village	0			4	325		41.943726	-87.675566	43:59.2
7461425	39081603	Entire home/apt		Roscoe Village	0			3	250	1	41.94313	-87.682418	48:46.0
1562212	8167919	Entire home/apt		Lake View	0			3	450	1	41.937081	-87.683401	44:25.6
8213703	22859587	Entire home/apt		North Center	2	4.5	3	2	150	1	41.957198	-87.676543	28:55.2
8050325	9651655	Entire home/apt		North Center	2	4.5	2	1	125	2	41.956759	-87.67618	00:22.1
825531	3605568	Entire home/apt		Lake View	22	4.5	3	1	85	1	41.935102	-87.678731	00:06.5
4470304	23192154	Entire home/apt		Old Norwood Park	15	5	4	2	120	3	41.985421	-87.804543	08:34.8
8515400	44838649	Entire home/apt		Lincoln Park	0		4	2	250	1	41.91621	-87.647383	36:58.4
7241887	3864700	Entire home/apt		Groveland Park	7	4.5	4	1	100	1	41.831908	-87.609194	35:47.5
2479036	6294839	Entire home/apt		Old Town	127	5	3	0	99		41.903907	-87.631734	57:36.4
8148110	33004	Entire home/apt		Old Town Triangle	0			3	350		41.91335	-87.63436	51:14.7
6691266	13070638	Entire home/apt		Old Town	1	5		1	509	1	41.908718	-87.638594	12:53.2
931343	4989488	Entire home/apt		Old Town Triangle	25	4.5	2	1	140	1	41.913228	-87.637409	09:21.8
7972224	40617584	Entire home/apt		Old Town Triangle	6	4.5	4	1	199		41.911551	-87.637987	15:15.0
4271551	4981421	Entire home/apt		Pilsen	51	4.5	4	1	79	2	41.855184	-87.662216	07:44.0
4511654	3553579	Entire home/apt		Pilsen	26	4.5	4	2	160	2	41.855829	-87.655251	02:44.4
2108138	558687	Entire home/apt		Heart of Chicago	47	4.5		2	80	2	41.855081	-87.668641	30:56.5
5320006	7723412	Entire home/apt		Pilsen	1	5	4	2	120	3	41.85464	-87.649912	42:06.5
822313	4193348	Entire home/apt		Heart of Chicago	71	4	5	1	70	3	41.853064	-87.682091	47:42.9
6477898	4632858	Entire home/apt		Heart of Chicago	7	4	4	2	110	2	41.856101	-87.682683	00:22.8
8527792	44903321	Entire home/apt		East Pilsen	1			2	70	1	41.857095	-87.645957	02:28.6
207218	1019125	Entire home/apt		Pullman	146	5	3	1	102	1	41.688305	-87.608925	58:24.6
5755934	20615708	Entire home/apt		East Pilsen	1	5	4	1	250	1	41.859253	-87.643004	02:15.7
1412543	140995	Entire home/apt		Pilsen	3	5	4	1	130	3	41.854289	-87.648218	55:08.7
8500759	19737156	Entire home/apt		Old Town	0		2	0	150	2	41.90388	-87.634743	37:57.1
4579092	2257246	Entire home/apt		Near North	1	4	2	1	119	5	41.88904	-87.630002	13:54.2
261509	858008	Entire home/apt		Old Town	47	5	2	1	149	3	41.903866	-87.634471	28:56.5
5411586	4487353	Entire home/apt		River West	0		4	2	250	1	41.893412	-87.650571	35:31.9
2062638	1876597	Entire home/apt		Goose Island	60	4.5		3	295	1	41.896696	-87.657339	43:39.3
8105437	42795186	Entire home/apt		Jefferson Park	0			4	148	3	41.964193	-87.775381	59:11.5
4581364	4065193	Entire home/apt		Kilbourn Park	14	5		4	325	2	41.944308	-87.745361	53:35.0
4446263	20942342	Entire home/apt		Goose Island	6	4.5	3	1	150	1	41.897565	-87.656356	41:20.9
1313847	1837370	Entire home/apt		Rogers Park	46	4		2	120		42.000612	-87.669043	17:05.1
8541910	26649689	Entire home/apt		Rogers Park	0		4	2	90	1	42.001377	-87.668205	10:01.5
2140075	10921300	Entire home/apt		Rogers Park	29	4.5	4	1	65	5	42.007602	-87.679004	39:12.6
8116086	21407700	Entire home/apt		Roscoe Village	1	4	2	1	170	1	41.94038	-87.683571	46:54.0
8028854	42392535	Entire home/apt		Dearborn Park	3	5	2	1	120	1	41.862983	-87.627505	05:38.6
7789274	19305837	Entire home/apt		Roscoe Village	3	4		2	500	2	41.942845	-87.677519	09:24.0
8343101	5835869	Entire home/apt		South Loop	2	5	4	1	199	1	41.862685	-87.625655	26:46.6
8254963	43532353	Entire home/apt		South Loop	0			2	225	1	41.865985	-87.623402	32:42.0
8194284	30312152	Entire home/apt		South Loop	0		4	1	250		41.866245	-87.624777	51:38.8
6984856	27120761	Entire home/apt		South Loop	2	4	5	1	180	2	41.874446	-87.631266	38:33.4
1368287	4649494	Entire home/apt		South Loop	1		2	1	2000	4	41.861007	-87.624506	44:19.8
8237189	17568558	Entire home/apt		South Loop	0			1	325	1	41.853969	-87.622892	04:29.2
8462378	30312152	Entire home/apt		South Loop	0			2	500	1	41.865656	-87.623369	31:27.3
8321144	329516	Entire home/apt		South Loop	1	5	3	1	189	2	41.854373	-87.622321	11:24.4
6310994	32830181	Entire home/apt		South Loop	1	5	5	2	300	3	41.864608	-87.62344	14:20.0
175978	586386	Entire home/apt		Dearborn Park	52	4.5		2	400	2	41.861696	-87.629301	34:19.4
6144628	31874112	Entire home/apt		Dearborn Park	1	4		2	500	1	41.861795	-87.627949	53:49.6
5095350	26328356	Entire home/apt		South Loop	5	5	2	1	150	1	41.859658	-87.627992	01:42.0
8518766	42504884	Entire home/apt		Prairie District	0			2	149	1	41.858425	-87.622051	27:13.0
8388418	30312152	Entire home/apt		South Loop	0			5	550	1	41.865622	-87.625145	42:47.5
8247537	30312152	Entire home/apt		South Loop	0			3	500	1	41.865827	-87.624275	40:02.1
8567477	28264	Entire home/apt		South Loop	0		4	1	161	3	41.853512	-87.618733	40:14.3
8176928	20533219	Entire home/apt		South Loop	1	5	3	1	259	2	41.859993	-87.624181	31:34.4
6940725	399935	Entire home/apt		South Shore	7	4.5	4	2	150	3	41.765935	-87.565854	00:06.6
443783	2204693	Entire home/apt		South Loop	16	5	5	2	399	3	41.854816	-87.624153	49:09.2
681402	2423679	Entire home/apt		Dearborn Park	3	5	2	1	150		41.871547	-87.629499	44:27.0
5990023	2649175	Entire home/apt		Streeterville	4	4	4	1	285	2	41.891688	-87.62105	21:18.6
8488847	44708514	Entire home/apt		Gold Coast	1	5	4	2	174	2	41.893363	-87.616094	31:31.1
8228097	30312152	Entire home/apt		South Loop	0			2	400	1	41.865586	-87.623462	03:56.8
7954095	20982372	Entire home/apt		Ukrainian Village	1	5	2	1	100	1	41.899223	-87.680101	38:35.6
6248318	1619319	Entire home/apt		East Ukrainian Village	11	5	2	1	129	1	41.901128	-87.67131	12:53.3
8161733	14988400	Entire home/apt		Ukrainian Village	6	5	5	2	128	2	41.897596	-87.677347	29:28.9
3302759	16680094	Entire home/apt		Ukrainian Village	21	4.5		2	299	3	41.899859	-87.680303	38:38.6
8001587	30812405	Entire home/apt		East Ukrainian Village	0			2	200	1	41.899698	-87.671119	59:31.4
7083724	2995486	Entire home/apt		Ukrainian Village	2	5		3	350	1	41.896943	-87.681382	43:25.4
8072314	42640238	Entire home/apt		East Ukrainian Village	1	5	4	2	148	1	41.897105	-87.670977	19:40.1
4334750	2907374	Entire home/apt		East Ukrainian Village	5	5	2	1	132	3	41.901326	-87.676253	33:32.3
8421488	2325445	Entire home/apt		East Ukrainian Village	0		3	1	92		41.901752	-87.675169	55:27.7
1090627	3739088	Entire home/apt		East Ukrainian Village	10	4.5		1	215	1	41.898733	-87.674715	09:12.2
7452653	39030607	Entire home/apt		Ukrainian Village	6	5	4	2	125	1	41.897545	-87.683909	29:36.4
5048785	2768314	Entire home/apt		Ukrainian Village	3	4.5	4	2	199		41.899446	-87.682987	16:41.7
8521253	3798349	Entire home/apt		Uptown	0		2	1	155		41.9646	-87.655889	17:47.4
7384649	24705990	Entire home/apt		Ravenswood	4	5		2	249		41.97148	-87.668615	41:33.2
8643466	8946769	Entire home/apt		Uptown	0		2	0	100		41.963348	-87.655026	57:17.7
4793938	24705990	Entire home/apt		Uptown	15	5		2	199		41.971375	-87.66722	27:46.9
8153394	43046590	Entire home/apt		Sheridan Park	1	5	1	1	63	1	41.964015	-87.662832	34:22.3
8519834	44860705	Entire home/apt		Margate Park	0		2	1	138	1	41.973907	-87.653495	05:44.9
3383396	17069883	Entire home/apt		Buena Park	8	5	2	1	150	2	41.959162	-87.648513	40:53.5
8325189	33127842	Entire home/apt		Uptown	1	5	4	1	200	1	41.965862	-87.653825	16:31.6
8053470	28000697	Entire home/apt		Sheridan Park	1	5	5	1	204	2	41.96419	-87.661516	41:42.9
2720050	13919349	Entire home/apt		Buena Park	16	5		2	100	2	41.960656	-87.650644	37:14.4
1821549	2969694	Entire home/apt		Uptown	2	5		3	160	3	41.971939	-87.658482	33:11.9
3198083	16208261	Entire home/apt		West Town	7	4.5	4	2	195	1	41.889904	-87.68682	59:32.0
6881079	1681963	Entire home/apt		South East Ravenswood	0		4	2	105	6	41.960932	-87.671391	03:48.7
7928905	26064063	Entire home/apt		West Town	3	5	4	2	85	1	41.893613	-87.679401	37:12.6
6671151	34916049	Entire home/apt		Uptown	5	5	5	2	199	2	41.969644	-87.660633	36:04.8
7622617	38352562	Entire home/apt		Ravenswood	2	4.5	4	1	115	1	41.969727	-87.673507	25:19.5
8145544	23077783	Entire home/apt		Buena Park	4	4.5		1	130		41.955345	-87.647312	27:08.6
3861696	481794	Entire home/apt		West Town	6	4.5	2	1	110	3	41.895873	-87.663941	02:10.9
7917856	41749390	Entire home/apt		West Town	3	5	3	1	240	1	41.890921	-87.651876	02:30.1
8655702	45487172	Entire home/apt		West Town	0			2	130	1	41.891646	-87.659166	27:47.7
8409308	14818171	Entire home/apt		West Town	0		4	2	125	1	41.894022	-87.669325	42:15.4
7276730	38099186	Entire home/apt		West Loop Gate	4	5	2	1	60	1	41.880557	-87.64239	21:14.8
6869714	50015	Entire home/apt		West Town	0		4	2	350	7	41.891306	-87.658269	56:08.5
7880640	35860399	Entire home/apt		West Town	4	4.5	5	2	179	1	41.894112	-87.658468	29:12.9
172616	3908	Entire home/apt		East Ukrainian Village	45	5	3	2	150		41.897527	-87.673155	54:51.4
7760721	26164763	Entire home/apt		Wicker Park	0			4	550	3	41.908854	-87.673574	24:09.3
8064317	408826	Entire home/apt		Wicker Park	4	5	2	1	145	1	41.909231	-87.668454	27:30.7
3533047	17787155	Entire home/apt		Wicker Park	25	4	4	2	125	2	41.905943	-87.682388	57:19.2
7659297	15639021	Entire home/apt		Wicker Park	0		2	1	130	3	41.907124	-87.667955	29:57.6
8152228	38905901	Entire home/apt		Bucktown	1	5	2	0	175	2	41.910969	-87.672793	36:19.0
5278739	9368604	Entire home/apt		Humboldt Park	38	5	2	1	99		41.907397	-87.687983	53:52.6
3944822	16396473	Entire home/apt		Bucktown	66	5	2	1	90	2	41.912003	-87.677601	51:06.2
7070046	34141338	Entire home/apt		Noble Square	10	5	3	1	125	3	41.904466	-87.663017	07:55.4
5520335	28628238	Entire home/apt		Wicker Park	8	5		2	250	2	41.907684	-87.672158	40:46.6
6601564	190677	Shared room		Irving Park	9	5	2	1	34	1	41.953988	-87.720029	06:07.3
8010295	7953970	Entire home/apt		Woodlawn	0		1	0	75	1	41.783352	-87.597813	28:18.0
1339579	1403401	Entire home/apt		Bucktown	1	5		3	999	2	41.913366	-87.676092	24:52.9
8591926	45216540	Shared room		Uptown	0		3	1	20	1	41.974881	-87.664368	11:08.9
401993	337459	Shared room		Logan Square	46	5		1	25	1	41.93268	-87.715871	04:40.7
479086	337459	Shared room		Logan Square	86	4.5		1	15	1	41.93245	-87.715281	14:24.3
8545757	44987685	Private room		Bridgeport	0		2	1	40	1	41.82929	-87.648301	43:11.5
5593367	29000818	Shared room		Bridgeport	16	4.5	2	1	60	1	41.842024	-87.64066	08:50.3
8338595	10697577	Shared room		Ida B. Wells / Darrow Homes	3	4	3	1	40	1	41.829369	-87.614466	29:42.4
6215366	32233454	Entire home/apt		Bucktown	4	4.5	4	2	275	1	41.912914	-87.66641	07:23.1
7695729	40419117	Shared room		Edgewater Beach	0		1	1	75	1	41.989446	-87.654894	28:50.5
6880993	23162368	Shared room		Edgewater Beach	0		2	1	65	1	41.993779	-87.657605	06:40.0
2399616	12261445	Shared room		Edgewater Beach	28	5	2	1	60	1	41.997437	-87.655542	16:25.4
7971230	25905700	Shared room		Edgewater Beach	3	4.5	4	1	40	1	41.978541	-87.65508	01:02.1
8582824	45170470	Shared room		Lake View	0		5	1	37		41.942	-87.651342	57:35.3
8300707	42867400	Shared room		Lake View	2	5	2	1	36	1	41.950434	-87.649984	13:43.4
7476037	1684419	Shared room		Lake View	0		1	1	25	1	41.952444	-87.654095	25:40.3
150550	691000	Shared room		Englewood	43	4.5	4	1	13	2	41.776416	-87.655054	57:09.6
8344231	43983482	Shared room		Tri-Taylor	0		1	1	18	1	41.872318	-87.684889	06:23.5
8171326	35247963	Shared room		Little Village	3	4.5	1	1	22	1	41.852409	-87.702086	59:00.1
7963449	35247963	Shared room		Little Village	3	5	1	1	22	1	41.85292	-87.70168	32:23.2
5497322	13320823	Shared room		South Loop	0		3	1	1000	3	41.871815	-87.62452	17:00.0
7282195	34787941	Shared room		Gold Coast	4	4.5	1	1	79	1	41.893654	-87.618766	21:48.4
8275139	43635003	Shared room		River North	1	5	2	1	102	2	41.894348	-87.637299	33:36.9
7939139	41868306	Shared room		Near North	5	4.5	2	1	45	1	41.902343	-87.630559	33:06.9
5716097	24341262	Shared room		Gold Coast	0		1	1	56	1	41.899316	-87.62603	19:24.3
8444103	23612069	Shared room		Near North	1	3	2	1	105	2	41.903294	-87.629713	04:47.1
8336798	32536759	Shared room		West Town	5	5	2	1	59	1	41.883944	-87.651941	08:08.2
6121255	31760692	Shared room		West Loop Gate	0		1	1	103	1	41.88233	-87.640845	16:11.7
7270760	6787572	Shared room		West Town	3	5	1	1	100	1	41.886974	-87.65172	39:00.6
6750510	14219989	Shared room		West Loop Gate	9	5	2	1	130	1	41.878403	-87.64309	41:58.8
8484779	44685833	Shared room		O'Hare	0		3	1	39	1	41.97756	-87.836922	10:40.1
8589600	558687	Shared room		Heart of Chicago	0		1	1	25	1	41.856853	-87.67181	54:08.0
8588594	558687	Shared room		Heart of Chicago	0		1	1	25	1	41.855056	-87.671984	11:27.4
7817360	29126772	Shared room		Heart of Chicago	1	5	1	1	80	1	41.851953	-87.673197	32:38.1
8454730	44504656	Shared room		Jefferson Park	0		1	1	22	1	41.962451	-87.753426	57:10.5
5978712	18883256	Shared room		Jefferson Park	20	4.5	2	1	49	1	41.966669	-87.761993	30:54.1
8310278	43812883	Shared room		Rogers Park	1		3	1	30	1	42.013519	-87.67607	27:06.7
6933622	36350565	Shared room		Rogers Park	1	5	2	1	85	1	42.016931	-87.672284	10:24.9
7366496	38597612	Shared room		South Loop	0		1	1	120	1	41.867635	-87.626891	46:11.9
3415762	17222951	Shared room		Prairie District	1	5	2	1	65	1	41.855989	-87.62165	05:03.7
8674526	8946769	Shared room		Buena Park	0		1	1	45	1	41.961237	-87.653601	21:11.6
8489757	8671030	Shared room		Buena Park	0		2	1	40	1	41.960224	-87.649703	59:23.7
8003417	42253859	Shared room		Uptown	0		1	1	250	1	41.963923	-87.650096	56:25.6
7348672	37711070	Shared room		Margate Park	6	5	2	1	44	1	41.974285	-87.652984	11:55.7
8484777	11344466	Shared room		West Rogers Park	0		4	1	18	1	42.012833	-87.703386	59:33.4
3742513	2907254	Shared room		West Rogers Park	28	4.5	2	1	25	1	42.017103	-87.68847	44:42.8
790934	2907254	Shared room		West Rogers Park	71	4.5	2	1	25	1	42.015622	-87.688184	39:02.0
4067570	2907254	Shared room		West Rogers Park	43	4.5	2	1	27	1	42.0169	-87.689048	57:57.8
8498135	44750781	Shared room		West Town	0		4	1	80	1	41.89408	-87.684517	57:10.1
7917156	7894229	Shared room		Bucktown	3	5	2	1	90	1	41.911394	-87.685668	20:20.7
2805429	13782487	Shared room		Woodlawn	2	4	1	1	50	1	41.775493	-87.602794	49:05.7
2305230	7391164	Shared room		Wrigleyville	8	4.5	2	1	100	1	41.946555	-87.655087	23:45.5
6214121	32222555	Private room		Lake View	3	5	2	1	75	7	41.943306	-87.65327	00:42.3
6285787	165046	Private room		Near West Side	4	4.5	2	1	79	1	41.882685	-87.689334	01:18.5
5895143	8186970	Private room		Logan Square	0		2	1	45	1	41.923328	-87.707339	05:08.0
2624147	11980649	Entire home/apt		West Town	20	5	4	2	105	1	41.892293	-87.672009	05:25.9
4784571	8300876	Private room		Lake View	12	4.5	2	1	70		41.939578	-87.650155	06:38.3
953991	4588921	Entire home/apt		The Loop	135	5	3	1	175	1	41.885513	-87.633353	01:29.7
4396514	4058283	Entire home/apt		Logan Square	6	5		2	150	2	41.9234	-87.710288	03:14.9
7675450	38031503	Private room		The Loop	1	2	2	1	100	2	41.884779	-87.624626	05:14.2
8405261	44278601	Entire home/apt		West Rogers Park	1	5		1	67	1	42.001937	-87.7011	07:41.3
5849032	1718150	Entire home/apt		Lake View East	3	4.5	3	1	120	2	41.942015	-87.644711	07:27.0
6382734	33244928	Entire home/apt		Lincoln Park	9	5		3	350	4	41.921077	-87.637492	08:01.5
6731350	8299584	Private room		Logan Square	4	5	1	1	60	2	41.912885	-87.710952	12:49.3
7066438	32772840	Entire home/apt		Wrightwood Neighbors	0		5	2	280	1	41.932321	-87.661097	14:19.0
207351	1019125	Entire home/apt		Pullman	24	5	1	1	75	1	41.689086	-87.608802	14:38.9
6622853	3666952	Entire home/apt		Lincoln Park	7	5	4	1	200	2	41.915153	-87.644913	17:23.1
4824409	258444	Private room		Near North	15	4.5	2	1	117	1	41.889347	-87.626473	09:35.8
6363328	33154489	Entire home/apt		Ravenswood	6	5	2	0	96	2	41.96945	-87.694392	09:56.8
198135	85708	Private room		North Center	68	5	2	1	45	2	41.959367	-87.679566	11:41.4
7480201	25415230	Entire home/apt		Lake View East	6	5	2	0	75	1	41.939914	-87.641234	11:59.8
6660831	13992842	Entire home/apt		Heart of Chicago	7	3.5	4	2	115	2	41.855274	-87.6817	13:27.3
7729906	24705990	Entire home/apt		Uptown	0			3	359		41.972575	-87.666821	15:54.2
7935573	3335284	Entire home/apt		Park West	1	5	2	0	125	3	41.928692	-87.644866	18:44.6
4803666	20941731	Entire home/apt		Near North	31	4.5	4	2	140	2	41.898879	-87.63341	18:28.0
7138475	16436368	Private room		West Town	0		2	1	85	1	41.892242	-87.667326	21:57.0
726010	1530552	Entire home/apt		Lake View East	1	5		2	175	1	41.936329	-87.644145	22:14.5
7420541	36744055	Private room		Heart of Chicago	6	4	2	1	55	2	41.851893	-87.680356	23:36.3
4267901	9377677	Private room		River North	56	4.5	2	1	135	1	41.891362	-87.637424	26:10.0
4454866	2995486	Entire home/apt		East Ukrainian Village	33	4.5		3	400	3	41.896503	-87.6755	26:26.7
8403301	7179675	Entire home/apt		Albany Park	0		1		55	1	41.955285	-87.701309	26:47.2
7713993	7669813	Entire home/apt		Bucktown	0		5	2	230	2	41.916131	-87.669022	19:48.7
5512669	2884082	Entire home/apt		Gold Coast	14	4.5		2	299	2	41.89339	-87.616637	25:10.7
1336364	1152621	Entire home/apt		Ukrainian Village	54	4.5	4	1	95	3	41.899336	-87.684427	25:19.7
6985830	36626546	Entire home/apt		Lake View	2	5	5	2	350	2	41.937651	-87.665785	26:50.6
241514	1267472	Private room		Magnolia Glen	73	5	2	1	55	1	41.990752	-87.66557	27:19.6
818109	3908	Entire home/apt		West Town	2	5	3	2	53	30	41.895129	-87.674002	27:36.0
7708153	38383526	Shared room		Gage Park	20	5	1	1	15	1	41.791678	-87.697678	28:22.8
709870	3179866	Entire home/apt		Humboldt Park	11	4.5		3	85	3	41.899995	-87.721405	28:39.9
3147163	15584938	Entire home/apt		Lake View East	6	5	2	1	115	3	41.937066	-87.642617	29:10.2
7124674	30244186	Entire home/apt		Graceland West	4	5	2	0	120	1	41.95874	-87.668819	29:42.3
3499103	17606512	Private room		Pilsen	71	4.5	2	1	50	1	41.856192	-87.659038	32:05.6
250533	1227217	Private room		Hyde Park	78	5	2	1	82	1	41.79828	-87.591741	29:43.7
81558	90500	Entire home/apt		Old Town	12	4.5	3	1	119	5	41.906756	-87.634647	32:19.6
7922916	8121010	Entire home/apt		Heart of Chicago	2	5		1	60	1	41.856337	-87.6807	33:16.6
6546757	34245103	Private room		Rogers Park	25	4.5	4	1	76	1	42.005712	-87.671185	33:53.2
704332	3553579	Private room		Humboldt Park	18	5	2	1	100	2	41.902249	-87.710729	33:59.6
7181168	37621795	Entire home/apt		Bucktown	20	4.5	4	2	80	1	41.919981	-87.686927	34:09.8
8148684	43022522	Entire home/apt		The Loop	0		2	1	170	1	41.88184	-87.627251	35:12.9
6586611	34452254	Entire home/apt		Fulton River District	2	5	3	1	400	2	41.887777	-87.642654	35:27.0
6913591	36230677	Entire home/apt		South Loop	2	5	4	2	170	3	41.863346	-87.62586	36:11.0
7177214	37512720	Entire home/apt		Old Town	2	5	3	1	180	1	41.906752	-87.634405	36:12.7
851896	1201286	Private room		Printers Row	67	4.5	2	1	89	3	41.875237	-87.628594	33:02.5
8470956	14087213	Private room		Humboldt Park	0		2	1	75	1	41.909418	-87.695875	33:36.3
5796340	28648769	Entire home/apt		Lawndale	20	4.5	4	2	120	3	41.870939	-87.687739	34:36.1
5488267	28459722	Entire home/apt		Uptown	14	4.5		3	190	3	41.97116	-87.661751	35:06.0
4612288	2209027	Private room		Logan Square	67	5	2	1	52	1	41.937117	-87.717655	35:36.5
6121537	17432314	Entire home/apt		Goose Island	2	3.5	3	1	150		41.908186	-87.646961	37:08.6
7507189	39290365	Private room		Norwood Park West	9	5	2	1	60	1	41.983489	-87.808448	37:46.5
7630338	9007993	Private room		Lake View	1	5	2	1	55	1	41.952768	-87.651966	38:05.2
233528	1006155	Private room		Bronzeville	60	4.5	1	1	39	2	41.828761	-87.620379	37:00.9
4852830	597871	Private room		Ranch Triangle	42	5	2	1	138	1	41.912209	-87.649557	39:15.1
7562838	39647345	Entire home/apt		Edgewater	3	5	2	0	69		41.989341	-87.673115	40:50.2
2298310	1385332	Private room		Bronzeville	7	4.5	2	1	55	1	41.803787	-87.603862	42:36.5
3303813	5960265	Private room		Lake View	17	5	2	1	120	2	41.942786	-87.655476	42:49.2
3529964	17770864	Entire home/apt		Near West Side	21	4.5	4	1	159	2	41.876064	-87.6488	43:33.7
2604454	13339125	Entire home/apt		Hyde Park	38	5		3	194	1	41.789772	-87.58916	44:00.9
7236778	22220850	Entire home/apt		Margate Park	8	4.5	2	1	82	2	41.973681	-87.653453	38:18.4
6713251	683529	Entire home/apt		Roscoe Village	0			2	250		41.940587	-87.679519	40:55.6
4594834	5505954	Private room		Lake View	21	5	2	1	100	2	41.933262	-87.672292	43:33.4
4403666	3174683	Entire home/apt		Bucktown	5	5	2	1	99	1	41.918514	-87.678229	43:37.6
44020	101521	Entire home/apt		Wrightwood Neighbors	29	4		2	199		41.92673	-87.657307	43:41.3
789410	422798	Entire home/apt		Uptown	7	5	3	1	90	3	41.973797	-87.663121	44:23.2
6837856	35832405	Entire home/apt		Lincoln Park	2	4	5	1	90	1	41.925285	-87.638146	45:24.3
8290116	9075505	Entire home/apt		River North	2	5	3	1	185		41.893319	-87.635615	47:10.4
8182137	10571648	Private room		Hyde Park	0		2	1	55	1	41.80148	-87.598254	47:35.6
7674326	4501054	Entire home/apt		Wicker Park	0		4	2	178	1	41.910109	-87.675527	48:39.2
7957154	21573869	Private room		South Loop	1	5	2	1	110	1	41.855398	-87.624234	48:59.1
5919332	30740169	Private room		Hyde Park	8	5	2	1	75	2	41.79981	-87.589406	49:52.9
5189984	20280032	Entire home/apt		River North	5	5	2	1	200	2	41.894172	-87.63571	45:08.6
3119995	15850464	Private room		Logan Square	0		2	1	60	1	41.917016	-87.701114	46:07.3
7621737	21188318	Entire home/apt		Noble Square	0		4	2	250	3	41.909996	-87.6662	47:44.2
8301349	42071010	Private room		Bridgeport	0		2	1	42	1	41.830138	-87.646093	50:30.6
3495298	17593784	Entire home/apt		Logan Square	5	5	2	1	56	3	41.931419	-87.705104	50:57.7
7802967	41071842	Entire home/apt		Logan Square	3	4.5	2	1	85	2	41.916129	-87.714124	51:01.3
2736168	13999922	Private room		Wicker Park	1	5	2	1	70	1	41.904091	-87.669173	52:49.3
6862490	35960326	Entire home/apt		Lake View East	9	5	2	0	125	1	41.942885	-87.642508	53:12.7
4171773	13420784	Private room		Logan Square	17	5	2	1	50	1	41.933055	-87.706526	50:52.8
6527789	34140739	Private room		Logan Square	0		1	1	150	1	41.910292	-87.711316	52:53.8
41422	180712	Private room		Uptown	27	4.5	2	1	70	3	41.963609	-87.652229	54:00.4
8506282	33162463	Private room		Wicker Park	0		2	1	100	1	41.907921	-87.673868	54:58.1
8000795	42234742	Private room		Bridgeport	1	4	2	1	65	1	41.833211	-87.650445	55:09.1
5836043	2209061	Entire home/apt		East Ukrainian Village	14	5	5	2	406	2	41.90138	-87.673349	54:16.2
1722282	9070864	Entire home/apt		West Town	22	5	4	1	225	1	41.884604	-87.647314	56:37.2
2000488	5603788	Private room		West Town	7	5	2	1	120	2	41.883908	-87.651569	58:17.5
5657393	6513769	Entire home/apt		Gold Coast	1	5	2	1	145	2	41.909226	-87.629748	59:38.4
6214591	3821091	Private room		Lake View East	21	5	2	1	125	1	41.937662	-87.640569	59:57.2
7087903	19127514	Private room		Palmer Square	3	4.5	2	1	90	1	41.920215	-87.699725	56:59.6
385836	87231	Entire home/apt		Old Town	82	4.5	5	1	195	1	41.907573	-87.635808	57:16.6
7400801	18671184	Private room		Logan Square	0		1	1	45	1	41.911908	-87.712308	57:21.3
6504170	4591141	Entire home/apt		East Ukrainian Village	34	5	4	2	155	1	41.899656	-87.669369	58:33.9
7852260	41377893	Private room		Lake View	2	5	2	1	87	3	41.940937	-87.653014	02:53.6
7021832	32915396	Shared room		Lake View	0		1	1	200	3	41.948557	-87.673054	03:24.0
